,chapter,senten_num,sentiment,person
135,3,45,0.15299918917776134,张警官
136,3,46,0.9800848342640235,肖鹤云
137,3,51,0.9601582778895652,肖鹤云
138,3,55,0.8938050791296076,肖鹤云
139,3,56,0.7653266833055933,肖鹤云
140,3,57,0.9400948598859821,肖鹤云
141,3,58,0.9762094888646452,肖鹤云
142,3,59,0.9736443348254468,肖鹤云
143,3,60,0.040481135093142995,李诗情
144,3,60,0.040481135093142995,张警官
145,3,61,0.6050170870557133,李诗情
146,3,61,0.6050170870557133,张警官
147,3,62,0.6473047059831477,张警官
148,3,63,0.537955912454162,李诗情
149,3,64,0.956536414100634,李诗情
150,3,64,0.956536414100634,张警官
151,3,65,0.7267488624885873,李诗情
152,3,65,0.7267488624885873,张警官
153,3,66,0.16480713686722315,张警官
154,3,67,0.23491977449033652,张警官
155,3,68,0.8919956775783473,张警官
156,3,70,0.9588698960431747,肖鹤云
157,3,71,0.9960491830460665,肖鹤云
158,3,74,0.6515187524032489,李诗情
159,3,74,0.6515187524032489,张警官
160,3,75,0.46464381345099814,李诗情
161,3,76,0.8961835926522496,李诗情
162,3,77,0.6053944939864361,肖鹤云
163,3,77,0.6053944939864361,李诗情
164,3,82,0.9784180666248501,肖鹤云
165,3,82,0.9784180666248501,李诗情
166,3,89,0.6623693374090055,肖鹤云
167,3,89,0.6623693374090055,李诗情
168,3,92,0.9970349158050663,肖鹤云
